	Gene Symbol	CD44+ N48	CD44+ N58	CD44+ N43	CD44+ N37	CD44+ N39	CD44+ N40	PseudoFC	P value	Gene description
582	FGFBP2	4.4230841	5.9264173	3.6016849	1.6483116	1.6483116	2.7522541	-6.843681	1.62E-02	fibroblast growth factor binding protein 2
583	MIER2	4.4230841	5.810509	6.705724	1.6483116	3.4989875	3.9293281	-6.843681	2.35E-02	"mesoderm induction early response 1, family member 2"
584	LYZ	4.4230841	5.772321	1.729148	1.6483116	1.6483116	1.6483116	-6.843681	4.64E-02	lysozyme
585	KDELR2	10.0546264	11.3380955	10.9082457	8.5659584	7.7359528	7.615828	-6.831191	6.41E-03	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2
586	GNAI2	10.2384125	9.7438138	8.8654472	7.3651245	6.3007318	6.9740835	-6.819804	7.70E-03	"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2"
587	TMEM138	5.1604709	5.8072222	5.9102538	4.2343176	3.0432059	2.2332741	-6.792847	1.54E-02	transmembrane protein 138
588	OSBPL9	3.7919152	6.7277087	6.2568025	3.493717	3.6585753	2.6483116	-6.788466	3.30E-02	oxysterol binding protein-like 9
589	ETV6	8.061728	8.0009283	7.9995127	5.244994	6.1958212	5.0924185	-6.754899	6.66E-03	ets variant 6
590	PCDH18	7.82557	7.3407931	8.0565673	4.7637162	4.5853266	5.6871082	-6.75271	5.51E-03	protocadherin 18
591	DSTN	6.6406326	9.2762609	8.647879	5.8923002	6.5213903	5.5035439	-6.749921	3.15E-02	destrin (actin depolymerizing factor)
592	GABARAPL2	6.2622231	7.0788323	7.0106469	4.0327808	4.624129	3.5081965	-6.745973	5.75E-03	GABA(A) receptor-associated protein-like 2
593	HERPUD1	7.5396304	9.6466882	9.4401384	6.8939621	6.4998376	5.5254773	-6.739895	1.80E-02	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"
594	HADH	6.7977305	6.3544353	7.3628478	4.182461	4.0151937	4.0486309	-6.722974	3.52E-03	hydroxyacyl-CoA dehydrogenase
595	PPP1R1A	3.4217357	4.3949114	4.9298067	1.6483116	1.6483116	1.6483116	-6.711335	7.84E-03	"protein phosphatase 1, regulatory (inhibitor) subunit 1A"
596	RFC2	3.4217357	4.3949114	5.2279211	1.6483116	1.6483116	1.6483116	-6.711335	8.45E-03	"replication factor C (activator 1) 2, 40kDa"
597	STOM	13.7055294	12.6882125	11.8321555	10.413154	9.7390879	9.9432657	-6.70365	9.77E-03	stomatin
598	DBC1	5.395664	5.4046117	4.9769898	2.2332741	3.6862881	2.2332741	-6.697932	1.04E-02	deleted in bladder cancer 1
599	SCAND1	7.2682681	7.8670993	8.2529543	5.5022972	5.512379	4.4931975	-6.683368	7.51E-03	SCAN domain containing 1
600	PIN1	7.2682681	6.6847425	6.8439032	4.8773864	3.8920977	4.104181	-6.679417	5.27E-03	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
601	HDAC11	6.2913855	5.4637186	5.3854783	3.7182933	2.6483116	2.6483116	-6.667596	6.97E-03	histone deacetylase 11
602	SLC25A17	3.618666	6.0955129	4.9697791	2.2332741	2.2332741	2.2332741	-6.664539	1.42E-02	"solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17"
603	SKP1	9.0940786	11.1281427	11.0543994	8.1277372	8.3935549	8.0613229	-6.655688	2.31E-02	S-phase kinase-associated protein 1
604	MICAL2	6.31997	7.5098527	6.414782	3.6816603	5.5182247	3.5159759	-6.648928	1.81E-02	"microtubule associated monoxygenase, calponin and LIM domain containing 2"
605	NME7	5.9081265	6.0300209	5.9791891	4.0174236	3.2469429	2.7522541	-6.644894	5.79E-03	"non-metastatic cells 7, protein expressed in (nucleoside-diphosphate kinase)"
606	FAM82A2	5.3772798	6.276713	5.8127937	2.6483116	4.6278486	2.6483116	-6.629813	1.67E-02	"family with sequence similarity 82, member A2"
607	SEMA3G	7.1570874	6.8677804	7.0723027	4.4632332	4.2587025	4.1413919	-6.617969	1.42E-03	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G"
608	PTGDS	6.6118744	8.9954347	8.4574896	5.6613189	4.5078116	6.2709326	-6.609321	2.28E-02	prostaglandin D2 synthase 21kDa (brain)
609	IRF2BP2	9.1499393	10.669683	10.2066463	7.1298501	6.8854955	7.9470156	-6.600921	9.39E-03	interferon regulatory factor 2 binding protein 2
610	MMP14	9.0367418	8.199138	8.4149589	6.3612048	5.4785007	5.5457338	-6.591639	4.85E-03	matrix metallopeptidase 14 (membrane-inserted)
611	CD8B	6.2622231	4.9495758	4.1650276	2.2332741	2.2332741	2.2332741	-6.57186	8.10E-03	CD8b molecule
612	AKR1C3	8.9734511	9.3982966	10.2221471	7.8459833	6.6855455	5.4619699	-6.555706	1.25E-02	"aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)"
613	RBM14	7.4830211	9.097352	8.468453	6.0692073	5.6341137	5.7572306	-6.548763	1.01E-02	RNA binding motif protein 14
614	SALL2	6.0355485	5.3011752	5.6322105	3.3258485	3.2469429	1.6483116	-6.541856	7.42E-03	sal-like 2 (Drosophila)
615	TXNL4A	5.1732567	7.8720111	7.1090921	4.8826684	4.4048305	3.8974493	-6.517242	2.75E-02	thioredoxin-like 4A
616	NDUFA12	4.9355363	6.238089	6.2093501	3.5353742	3.4673905	2.2332741	-6.510258	1.04E-02	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12"
617	TNNT3	4.9718302	6.5972293	5.686767	0.6483116	2.9866267	4.6015961	-6.498651	2.34E-02	"troponin T type 3 (skeletal, fast)"
618	FMO1	9.0059491	5.3483345	5.9094831	2.6483116	3.2943327	4.1992622	-6.498122	1.56E-02	flavin containing monooxygenase 1
619	PLK2	5.4043774	7.6966261	7.2086535	3.9608407	4.007184	4.9966135	-6.498076	2.08E-02	polo-like kinase 2
620	COL14A1	10.1596724	8.8515564	8.1084061	5.6206593	6.1521181	6.2357847	-6.49549	7.03E-03	"collagen, type XIV, alpha 1"
621	NADSYN1	4.1417523	5.1736752	4.9321054	2.2332741	2.2332741	2.2332741	-6.492757	5.78E-03	NAD synthetase 1
622	NGFR	11.0456245	8.4698233	8.1109397	5.4128074	7.1964357	6.2293967	-6.489612	1.90E-02	nerve growth factor receptor
623	MPDU1	4.6572712	6.0872205	4.9309422	2.2332741	3.0432059	2.2332741	-6.487525	8.01E-03	mannose-P-dolichol utilization defect 1
624	HMGB1	3.9465722	7.1737214	6.491214	3.7972662	3.8273635	2.9702397	-6.470817	3.57E-02	high-mobility group box 1
625	C16orf42	6.3381262	7.4066869	7.3514438	4.7151746	4.2654337	3.7371269	-6.459902	5.78E-03	chromosome 16 open reading frame 42
626	ADM	6.0696142	8.8002972	8.6162184	5.5513402	5.5610862	6.1094615	-6.456873	4.15E-02	adrenomedullin
627	RHOB	8.9674391	11.2645326	10.6185146	8.5750671	7.8684063	7.7922144	-6.450744	2.59E-02	"ras homolog gene family, member B"
628	SPINT1	6.3488003	8.7062564	9.0522655	5.3429542	6.3633637	3.694379	-6.448224	2.29E-02	"serine peptidase inhibitor, Kunitz type 1"
629	SCOC	5.0076061	5.3360566	6.2048721	2.6483116	2.6483116	2.6483116	-6.443055	3.67E-03	short coiled-coil protein
630	TJP2	6.0128471	7.2563379	7.411975	4.7277408	4.3834549	4.4094266	-6.427395	1.14E-02	tight junction protein 2 (zona occludens 2)
631	RANBP3	5.1707216	7.6190241	7.4387917	4.9351587	4.6993259	4.2641485	-6.425752	3.46E-02	RAN binding protein 3
632	CHST15	9.5338734	9.8873163	9.7026832	7.0219794	6.5728963	7.8227365	-6.411686	6.78E-03	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
633	CXCL13	6.5407958	6.6731604	7.652294	2.6246983	4.9454937	4.9750172	-6.396474	1.60E-02	chemokine (C-X-C motif) ligand 13
634	CCL8	6.8285426	7.2673303	5.4158849	6.064861	2.738957	3.2943761	-6.394927	3.76E-02	chemokine (C-C motif) ligand 8
635	RBBP7	6.6889616	7.6488654	8.1896863	4.9458809	4.9724576	5.0874878	-6.392622	9.05E-03	retinoblastoma binding protein 7
636	PIGF	4.0076061	5.9028868	6.2324592	3.5567349	2.738957	2.7522541	-6.389594	2.19E-02	"phosphatidylinositol glycan anchor biosynthesis, class F"
637	ALKBH7	8.1266394	7.6245169	8.1727366	5.4616785	5.4578255	5.4506619	-6.359062	3.30E-03	"alkB, alkylation repair homolog 7 (E. coli)"
638	CAB39	5.6899296	7.7677692	7.9391328	4.1589732	5.2724051	4.9239878	-6.349873	2.44E-02	calcium binding protein 39
639	YWHAH	9.340799	10.1941713	10.0358187	7.0886292	7.5310088	6.7237143	-6.3342	4.48E-03	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide"
640	ADAMTS4	12.3224217	14.4943226	11.3834515	9.723053	9.1665049	9.6598259	-6.331713	1.14E-02	"ADAM metallopeptidase with thrombospondin type 1 motif, 4"
641	AQP1	7.7195559	9.2802849	6.2509376	4.4960708	5.745958	5.0573872	-6.329839	2.19E-02	aquaporin 1 (Colton blood group)
642	NFU1	5.9081265	6.1226169	5.7057838	4.6867859	3.2469429	2.7522541	-6.325518	1.63E-02	NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae)
643	SLFN11	6.8112026	7.2581866	5.5620086	4.15073	3.5081591	4.3271495	-6.322401	1.18E-02	schlafen family member 11
644	PARK7	5.9670804	6.7814353	6.6776049	5.3778662	4.0174236	2.7522541	-6.321125	2.25E-02	"Parkinson disease (autosomal recessive, early onset) 7"
645	SFRS4	7.4569304	10.0351671	9.5990905	6.6451919	6.8001802	7.3756036	-6.318419	3.63E-02	No description
646	FAH	5.9410546	5.6242538	6.1906567	3.4422206	3.5081591	2.9702397	-6.294161	3.58E-03	fumarylacetoacetate hydrolase (fumarylacetoacetase)
647	YPEL2	8.6751177	9.3477568	8.6160489	6.6911807	5.3927541	6.6961333	-6.28374	8.78E-03	yippee-like 2 (Drosophila)
648	MTMR11	7.216958	5.3898367	5.5251239	4.5290057	2.738957	3.3702641	-6.280501	1.98E-02	myotubularin related protein 11
649	RPN2	7.0530361	9.0027297	8.69608	6.3527866	5.3083445	4.5525907	-6.276425	1.34E-02	ribophorin II
650	PTPRS	9.7416327	8.5988929	9.1717518	6.9427578	5.95192	6.887484	-6.263517	8.54E-03	"protein tyrosine phosphatase, receptor type, S"
651	IGFBP2	9.14674	8.7989717	7.8936706	6.8482041	6.15658	5.073919	-6.243659	1.32E-02	"insulin-like growth factor binding protein 2, 36kDa"
652	TMX2	5.9410546	7.9508562	7.4255556	4.7843054	4.8442589	4.3271495	-6.238721	1.53E-02	thioredoxin-related transmembrane protein 2
653	SNX7	4.1417523	6.5743469	5.5923063	2.9513801	3.0432059	2.2332741	-6.23732	1.46E-02	sorting nexin 7
654	METTL9	4.3305801	7.7612878	6.287756	3.6483116	3.6483116	3.6483116	-6.230917	2.86E-02	methyltransferase like 9
655	RPL35	12.1894508	12.8779496	13.1821524	10.1810634	10.5445593	10.0696723	-6.222926	6.46E-03	ribosomal protein L35
656	C5orf62	7.5120273	10.0886986	7.7887306	6.3774724	4.8757565	6.4323111	-6.217225	2.46E-02	chromosome 5 open reading frame 62
657	EFNA3	3.1936097	4.5872484	3.2836904	0.6483116	0.6483116	0.6483116	-6.213382	3.86E-03	ephrin-A3
658	ACSL3	5.6833652	8.1863308	8.1509271	4.6103706	5.5570309	5.1095206	-6.187257	3.14E-02	acyl-CoA synthetase long-chain family member 3
659	SUGT1	4.524815	6.8997781	6.2979288	3.6701717	3.6862881	3.0539842	-6.180644	1.97E-02	"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)"
660	PIK3IP1	6.0027815	7.014213	6.531568	4.1961378	3.6862881	3.9050807	-6.175206	5.42E-03	phosphoinositide-3-kinase interacting protein 1
661	RGS5	11.9900657	11.0196228	9.1925229	9.3685786	7.9969004	8.2224889	-6.153841	3.63E-02	regulator of G-protein signaling 5
662	IMP3	6.7547786	8.1700073	7.6371182	5.5513402	5.1833522	3.7371269	-6.141824	1.28E-02	"IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)"
663	BANF1	10.0226634	8.8697283	8.4609047	7.3929098	6.8494456	5.8422756	-6.141662	1.67E-02	barrier to autointegration factor 1
664	ARAF	5.2934404	6.2863841	5.8464954	3.6365533	3.2332741	3.2332741	-6.118684	6.85E-03	v-raf murine sarcoma 3611 viral oncogene homolog
665	TMEM8B	5.4890879	5.915808	5.2312702	2.6483116	2.6483116	3.3033944	-6.115259	4.05E-03	transmembrane protein 8B
666	C3orf21	6.2470738	5.9755075	4.4505265	3.6365533	3.2332741	3.2332741	-6.10724	1.98E-02	chromosome 3 open reading frame 21
667	HDGFRP3	4.3121771	6.0922726	6.1458205	3.5353742	3.4673905	2.2332741	-6.106926	1.94E-02	No description
668	ARID5B	8.3735575	10.6959882	10.7415978	7.1983776	6.670456	8.13171	-6.104562	2.11E-02	AT rich interactive domain 5B (MRF1-like)
669	CORO1C	5.124848	7.5610457	7.252159	4.6424444	4.4556665	4.8653601	-6.103829	3.85E-02	"coronin, actin binding protein, 1C"
670	SELK	8.3712955	10.0720914	10.0822236	7.473796	6.9527763	7.181482	-6.098387	1.72E-02	No description
671	PLAT	6.8768196	8.6623202	7.3267384	5.1465907	4.599971	4.7236068	-6.076041	8.08E-03	"plasminogen activator, tissue"
672	TRPT1	4.8167645	5.7513362	6.1376551	3.5353742	3.0432059	2.2332741	-6.072459	1.02E-02	tRNA phosphotransferase 1
673	CMPK1	8.6731939	9.8885891	9.2819112	7.2871052	6.9996005	5.6577613	-6.069106	1.17E-02	"cytidine monophosphate (UMP-CMP) kinase 1, cytosolic"
674	NAB2	7.0530361	6.3594454	6.2370357	3.6365533	4.0432059	4.0072105	-6.064894	4.08E-03	NGFI-A binding protein 2 (EGR1 binding protein 2)
675	UBA2	6.3184633	8.3039812	7.9385968	5.357303	5.3388516	4.6965636	-6.061796	1.74E-02	ubiquitin-like modifier activating enzyme 2
676	IFT52	5.5031331	4.8327458	5.0126018	3.6701717	2.2332741	2.2332741	-6.060647	1.30E-02	intraflagellar transport 52 homolog (Chlamydomonas)
677	RPL13	13.7420602	14.7921267	14.1797855	11.4605024	11.5804808	11.6503881	-6.059945	4.31E-03	ribosomal protein L13
678	PYGO2	6.851243	6.8508988	7.0279613	4.6779819	4.2401247	4.2641485	-6.008873	2.95E-03	pygopus homolog 2 (Drosophila)
679	TMED9	5.1732567	5.8036828	5.3266403	3.2175749	2.6483116	2.6483116	-6.004765	4.21E-03	transmembrane emp24 protein transport domain containing 9
680	EGLN3	5.8094592	5.8295817	6.6261899	3.4422206	2.9702397	4.041724	-5.997935	7.08E-03	egl nine homolog 3 (C. elegans)
681	HSPC159	4.8167645	5.7700188	4.7957383	2.2332741	2.2332741	2.2332741	-5.993881	3.07E-03	No description
682	PLEKHF2	4.8167645	6.214863	6.9754618	4.1507009	4.0368825	2.2332741	-5.993881	2.30E-02	"pleckstrin homology domain containing, family F (with FYVE domain) member 2"
683	RAP2A	7.243165	8.0503929	8.0380616	5.4877111	4.1413678	5.4552596	-5.991021	7.76E-03	"RAP2A, member of RAS oncogene family"
684	SLC39A1	7.0023321	8.7106129	8.409294	6.3721359	5.8284322	4.0072105	-5.98297	2.00E-02	"solute carrier family 39 (zinc transporter), member 1"
685	RNF19B	7.5326926	8.4098121	8.1356779	4.9661761	5.6998681	5.5558225	-5.978798	5.44E-03	ring finger protein 19B
686	SCAMP5	5.7806916	3.4747757	4.307528	3.201703	1.6483116	1.6483116	-5.975207	2.64E-02	secretory carrier membrane protein 5
687	KLHL21	9.887166	11.3975003	10.7735614	7.1036774	8.1954316	9.2354041	-5.971651	1.84E-02	kelch-like 21 (Drosophila)
688	DNALI1	5.0421439	4.225023	5.2809233	3.8299899	1.6483116	1.6483116	-5.965783	2.09E-02	"dynein, axonemal, light intermediate chain 1"
689	OS9	6.6118744	7.9231417	7.1868935	4.041724	5.2501209	5.1760288	-5.938713	1.36E-02	"osteosarcoma amplified 9, endoplasmic reticulum lectin"
690	FBLN7	6.8179129	6.4176568	6.4808328	4.5745783	3.5081591	3.9109929	-5.937435	5.67E-03	fibulin 7
691	SLIT3	8.3112022	7.7421914	6.4983505	5.4764395	4.5799366	5.1730793	-5.934441	1.47E-02	slit homolog 3 (Drosophila)
692	FAM192A	4.0862434	6.2846483	6.6122928	3.6365533	4.0432059	3.7012188	-5.934337	4.91E-02	"family with sequence similarity 192, member A"
693	HIF1A	10.3170126	10.4425998	9.6383359	8.4719302	7.2335273	7.0736396	-5.916304	1.05E-02	"hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)"
694	HNRNPR	4.0862434	7.0558806	6.6972959	4.1728733	4.1354612	3.2332741	-5.904581	4.67E-02	heterogeneous nuclear ribonucleoprotein R
695	PAIP1	4.9037878	7.5550123	6.7296573	4.1728733	4.489526	3.7012188	-5.883946	2.76E-02	poly(A) binding protein interacting protein 1
696	C11orf59	6.0716377	7.5421983	6.9959812	5.1867293	4.2232047	3.5159759	-5.879371	1.40E-02	chromosome 11 open reading frame 59
697	INSIG2	6.4763892	6.6899939	7.2558419	5.5621203	4.1354612	3.7012188	-5.874771	1.71E-02	insulin induced gene 2
698	TMEM130	8.0902024	4.7877635	4.2484858	2.2332741	2.2332741	3.7371269	-5.874595	2.57E-02	transmembrane protein 130
699	HK2	8.2851459	9.7981417	10.1088519	6.7712089	7.5552371	6.8670364	-5.871035	1.75E-02	hexokinase 2
700	GNL3	6.6709407	9.5307266	8.6458802	6.0924166	6.7379807	6.0556653	-5.870419	4.59E-02	guanine nucleotide binding protein-like 3 (nucleolar)
701	FLJ36031	6.7261462	8.7349472	6.3171849	4.1236742	4.400286	4.1728733	-5.869644	9.73E-03	No description
702	AP3S1	3.7919152	7.05274	6.2113991	3.8376841	3.6585753	2.6483116	-5.867817	3.87E-02	"adaptor-related protein complex 3, sigma 1 subunit"
703	SERPINF1	7.1929701	10.2655612	7.5391632	4.9878307	4.7637162	5.6175963	-5.861754	1.30E-02	"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1"
704	COLEC12	5.3934914	6.3088253	6.4148331	3.4556665	3.4556665	3.8653601	-5.854204	7.57E-03	collectin sub-family member 12
705	CPEB3	4.4824552	5.782327	6.2734068	3.6365533	3.2332741	3.2332741	-5.852499	2.00E-02	cytoplasmic polyadenylation element binding protein 3
706	SRP68	4.8262035	7.4009434	7.3165634	4.8536866	2.9702397	3.5159759	-5.845218	2.22E-02	signal recognition particle 68kDa
707	RAB7A	10.2493952	11.8452929	11.3161922	8.7690221	9.0649972	8.5806422	-5.844867	1.35E-02	"RAB7A, member RAS oncogene family"
708	BBS9	3.8596957	3.0432576	3.1951625	0.6483116	0.6483116	0.6483116	-5.843574	3.13E-03	Bardet-Biedl syndrome 9
709	AMIGO1	3.8596957	1.3870421	3.1951625	0.6483116	0.6483116	0.6483116	-5.843574	2.79E-02	adhesion molecule with Ig-like domain 1
710	POTEE	3.1936097	3.1951625	2.5523209	0.6483116	0.6483116	0.6483116	-5.837287	5.64E-03	"POTE ankyrin domain family, member E"
711	B9D1	3.1936097	4.2353546	4.3891292	2.201703	0.6483116	0.6483116	-5.837287	1.05E-02	B9 protein domain 1
712	TST	3.1936097	4.6321821	5.2456525	2.7142554	0.6483116	0.6483116	-5.837287	1.38E-02	thiosulfate sulfurtransferase (rhodanese)
713	ACPL2	3.1936097	5.6806566	2.329319	0.6483116	0.6483116	0.6483116	-5.837287	1.49E-02	acid phosphatase-like 2
714	C6orf26	3.1936097	3.8705691	3.8813715	0.6483116	0.6483116	2.3702641	-5.837287	1.55E-02	chromosome 6 open reading frame 26
715	MT1F	3.1936097	7.9389324	2.329319	0.6483116	0.6483116	0.6483116	-5.837287	2.08E-02	metallothionein 1F
716	ZNF775	3.1936097	3.4516999	1.6487905	0.6483116	0.6483116	0.6483116	-5.837287	2.16E-02	zinc finger protein 775
717	GSTO2	3.1936097	4.3721071	4.6015961	0.6483116	3.2836904	0.6483116	-5.837287	2.63E-02	glutathione S-transferase omega 2
718	PLEKHH2	5.815692	8.5259863	8.0091751	5.5256875	5.4641457	5.4292526	-5.8362	4.35E-02	"pleckstrin homology domain containing, family H (with MyTH4 domain) member 2"
719	PRKCDBP	7.817504	5.5878463	4.776787	3.9808219	3.0432059	2.2332741	-5.834627	1.76E-02	"protein kinase C, delta binding protein"
720	HSD3B7	7.5787544	8.6695032	6.818648	5.2464232	5.0341335	4.6702671	-5.834548	9.41E-03	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7"
721	RAB28	3.1936097	3.1918175	2.9866267	0.6483116	0.6483116	0.6483116	-5.83004	1.92E-03	"RAB28, member RAS oncogene family"
722	MSTO1	3.1936097	3.1918175	1.2453641	0.6483116	0.6483116	0.6483116	-5.83004	3.56E-02	misato homolog 1 (Drosophila)
723	STRAP	8.1266394	10.0134701	9.74663	6.930671	7.0419342	7.4752626	-5.808669	2.31E-02	serine/threonine kinase receptor associated protein
724	PUM1	7.686655	8.13581	8.294951	5.5981836	5.6918934	5.4468857	-5.806329	4.03E-03	pumilio homolog 1 (Drosophila)
725	PGM1	5.9815351	7.2450887	7.3015063	4.7106791	4.7088909	3.694379	-5.800583	1.26E-02	phosphoglucomutase 1
726	MARCKSL1	8.7453812	9.0442102	8.7643289	5.5142969	6.6656904	6.2307344	-5.790125	4.66E-03	MARCKS-like 1
727	NDNL2	5.3218258	7.1051591	6.8885708	4.5754656	3.6862881	3.7371269	-5.77449	1.58E-02	necdin-like 2
728	C10orf32	6.768404	7.2426616	7.0053169	4.9842922	4.2401247	4.4040508	-5.768832	5.37E-03	chromosome 10 open reading frame 32
729	CTHRC1	7.4357182	8.1397987	4.9276556	5.0028647	3.6862881	4.9075633	-5.768335	3.99E-02	collagen triple helix repeat containing 1
730	ZNF549	4.4230841	5.897628	4.8515629	2.6246983	1.6483116	3.3702641	-5.765173	1.54E-02	zinc finger protein 549
731	GBP2	5.4224166	6.8397046	7.2837985	3.8479177	3.9784565	4.7564476	-5.765121	1.84E-02	"guanylate binding protein 2, interferon-inducible"
732	CMTM8	7.3530614	5.8213085	6.2289073	3.8299899	4.529393	3.2943761	-5.763449	1.16E-02	CKLF-like MARVEL transmembrane domain containing 8
733	HIBADH	7.1182263	5.3739179	4.7595607	2.9513801	3.0432059	2.2332741	-5.76087	1.00E-02	3-hydroxyisobutyrate dehydrogenase
734	PDK3	4.2644796	5.7429581	5.3303612	3.2175749	2.6483116	2.6483116	-5.757263	1.43E-02	"pyruvate dehydrogenase kinase, isozyme 3"
735	CDCA4	6.2204976	5.2721095	5.5766228	3.8706046	2.2332741	3.0539842	-5.746321	1.02E-02	cell division cycle associated 4
736	GPM6B	6.9296211	7.3687357	7.5523633	5.4257386	4.849128	4.0072105	-5.734262	9.09E-03	glycoprotein M6B
737	NEIL1	3.7919152	5.1676816	6.3104174	2.6483116	2.6483116	2.6483116	-5.733317	1.90E-02	nei endonuclease VIII-like 1 (E. coli)
738	XRN2	7.0146318	8.9759949	8.4924216	6.4570932	5.7833277	5.7802456	-5.731456	2.37E-02	5'-3' exoribonuclease 2
739	CUTA	8.9046402	8.9897335	9.4425043	6.3909433	6.8259094	6.4723154	-5.725565	3.66E-03	cutA divalent cation tolerance homolog (E. coli)
740	ARFIP1	5.2345997	6.8977341	7.1134202	4.3851828	4.3851828	3.5159759	-5.706283	1.96E-02	ADP-ribosylation factor interacting protein 1
741	COPB2	6.5263056	7.6503444	8.1230274	5.6123269	4.8942372	4.5120915	-5.698967	1.42E-02	"coatomer protein complex, subunit beta 2 (beta prime)"
742	CYP51A1	7.1613566	8.8903607	8.4000116	6.381575	5.412983	5.0089696	-5.691408	1.44E-02	"cytochrome P450, family 51, subfamily A, polypeptide 1"
743	A2M	9.2261709	9.7321576	7.9529104	6.3407793	6.7595985	6.7181502	-5.688391	1.46E-02	alpha-2-macroglobulin
