	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
1052	KTI12	8.646058	7.512784	7.339085	6.339437	6.043524	5.634184	-0.495505842	7.72E-02	7.25E-02	-3.260064773
1053	SENP1	7.893399	7.152299	6.450701	1.661149	6.189775	6.051818	-0.530282039	6.79E-02	5.96E-02	-3.257180181
1054	TREX1	8.450608	6.792427	6.564874	5.026959	6.205902	5.091834	-0.464382492	8.76E-02	8.76E-02	-3.25034502
1055	C7orf42	10.597126	10.349132	10.10465	8.40494	9.392516	8.549611	-0.439423572	9.76E-02	0.102722014	-3.248355465
1056	SERINC4	4.682076	3.360637	3.764125	1.661149	2.265287	2.921909	-0.439201542	9.77E-02	0.102830214	-3.247857532
1057	TUFM	11.864759	10.991339	11.182146	9.29204	9.547795	9.933996	-0.493861753	7.77E-02	7.32E-02	-3.24743104
1058	DPH2	6.949166	7.726519	7.401896	5.252045	6.043524	5.634184	-0.483361085	8.12E-02	7.82E-02	-3.242533222
1059	SDHAP2	6.949166	6.311907	8.011136	1.661149	6.319269	5.882028	-0.515130844	7.17E-02	6.47E-02	-3.230743662
1060	CCK	3.350997	4.911517	3.90836	1.661149	2.265287	2.921909	-0.465299672	8.73E-02	8.70E-02	-3.226227213
1061	BIRC2	9.435601	9.846632	9.310781	7.748771	8.4199	7.255535	-0.47815804	8.29E-02	8.05E-02	-3.219486471
1062	EPS8L2	8.351337	9.9999	8.366488	6.664985	7.107836	7.428484	-0.481472852	8.18E-02	7.90E-02	-3.218418691
1063	SIGMAR1	9.099752	8.509169	6.948237	4.013424	7.414086	7.03218	-0.453525837	9.20E-02	9.40E-02	-3.216887268
1064	PPP1R3A	11.602611	10.324102	10.875942	7.814607	9.570854	9.922465	-0.460336036	8.93E-02	8.98E-02	-3.204604807
1065	XPO5	8.890666	8.731048	7.4423	7.210813	6.189775	6.051818	-0.490259406	7.89E-02	7.48E-02	-3.203952708
1066	IKBKB	8.85157	9.007473	9.130869	7.36523	7.174648	7.428484	-0.501128774	7.57E-02	7.03E-02	-3.197452535
1067	PHRF1	8.40633	8.518025	7.92821	6.252746	6.319269	7.03218	-0.494591633	7.75E-02	7.29E-02	-3.194220219
1068	RABGEF1	9.640629	10.147026	9.578892	8.474485	8.220489	7.774634	-0.466178021	8.70E-02	8.66E-02	-3.187755872
1069	WDR77	8.284413	9.406061	7.942366	6.550689	6.613395	7.218312	-0.470511728	8.54E-02	8.43E-02	-3.184390729
1070	ETF1	10.685004	11.483609	11.370608	9.532766	9.330816	9.814317	-0.460976743	8.91E-02	8.95E-02	-3.180584583
1071	G0S2	7.759008	8.053305	7.870154	4.739845	6.237456	6.385515	-0.560013266	6.19E-02	5.11E-02	-3.177275675
1072	NKD2	6.973646	6.391145	7.913913	4.894482	5.306419	5.634184	-0.487575145	7.97E-02	7.61E-02	-3.176035447
1073	UBFD1	8.831618	7.800972	8.011136	7.167419	6.613395	6.051818	-0.435891537	9.90E-02	0.104756039	-3.169376815
1074	BRSK2	5.328526	3.872014	3.324375	1.661149	2.265287	2.921909	-0.481574572	8.18E-02	7.90E-02	-3.167239734
1075	HMX3	5.328526	3.872014	3.324375	1.661149	2.265287	2.921909	-0.481574572	8.18E-02	7.90E-02	-3.167239734
1076	PSEN2	12.432874	11.354827	10.566592	9.693068	9.435026	9.904994	-0.468405912	8.61E-02	8.54E-02	-3.164021533
1077	FOXQ1	4.263463	3.32135	4.285996	1.661149	2.265287	2.921909	-0.450972466	9.30E-02	9.57E-02	-3.160607232
1078	RGP1	5.897292	3.32135	3.764125	1.661149	2.265287	2.921909	-0.498296443	7.64E-02	7.13E-02	-3.160607232
1079	MICU1	8.441861	7.564992	7.956385	5.448591	6.78473	6.455366	-0.474638738	8.39E-02	8.22E-02	-3.153886961
1080	WDR44	7.546975	7.530398	8.211462	5.891233	7.138979	4.146207	-0.493878284	7.77E-02	7.32E-02	-3.150851304
1081	BAZ2A	10.268991	10.393119	10.722382	9.067384	9.053666	8.407967	-0.464388119	8.76E-02	8.76E-02	-3.149225663
1082	FUNDC2	6.820119	5.362142	5.389265	1.661149	5.165949	4.476242	-0.47441128	8.39E-02	8.22E-02	-3.147419868
1083	ID3	10.283752	10.388298	11.647231	7.210813	8.737737	10.247594	-0.48491763	8.07E-02	7.74E-02	-3.139556229
1084	SLC6A6	8.264707	8.214531	8.257481	1.661149	6.608026	6.73963	-0.66170494	5.06E-02	3.36E-02	-3.137150692
1085	LOC643387	11.133737	11.651976	11.998375	10.259953	9.484439	10.157018	-0.454793767	9.16E-02	9.33E-02	-3.136810778
1086	RINT1	8.934978	8.214531	7.77844	7.074163	6.794431	6.129407	-0.448080868	9.42E-02	9.74E-02	-3.136231912
1087	ATRIP	7.906175	8.041069	7.156853	5.743334	5.509998	6.942983	-0.436103599	9.89E-02	0.104626744	-3.131502821
1088	TSKU	9.586096	8.369358	8.011136	5.579836	7.942653	7.033813	-0.443528485	9.59E-02	0.100173528	-3.124105925
1089	PCNXL3	7.595107	6.537655	7.156853	4.894482	5.920411	5.634184	-0.440602279	9.71E-02	0.102033345	-3.123520005
1090	PI4KB	8.934978	8.288855	9.499733	6.811341	7.31791	7.291822	-0.488844036	7.93E-02	7.55E-02	-3.123483664
1091	RIT1	9.349356	8.329668	9.041632	7.726141	7.094585	6.69026	-0.475028055	8.38E-02	8.20E-02	-3.115379854
1092	TELO2	7.513971	6.572071	6.012527	1.661149	5.306419	5.874974	-0.523532337	6.95E-02	6.18E-02	-3.114492941
1093	G3BP2	11.102162	11.018118	11.145903	9.60897	9.468155	8.305171	-0.538246112	6.62E-02	5.71E-02	-3.103737371
1094	CHRD	8.183076	7.815412	8.355951	1.661149	6.549959	7.428484	-0.577509021	5.91E-02	4.72E-02	-3.10182488
1095	TARDBP	7.827768	7.952383	8.589765	6.960054	6.373501	5.446557	-0.499692566	7.60E-02	7.08E-02	-3.094510314
1096	C16orf61	9.277427	9.498454	9.551447	8.460842	7.870158	6.931222	-0.458518323	9.01E-02	9.09E-02	-3.091477341
1097	C1orf144	9.860057	9.55978	8.988046	8.604261	7.406567	7.36177	-0.4524507	9.25E-02	9.48E-02	-3.087150997
1098	TAF1C	9.663383	9.659201	9.87669	8.139755	7.819723	8.25089	-0.492456565	7.81E-02	7.38E-02	-3.086132544
1099	DYRK2	7.259029	6.572071	7.77844	1.661149	6.613395	5.634184	-0.536681682	6.65E-02	5.75E-02	-3.084089656
1100	NFATC4	10.764331	9.081032	9.220727	5.705318	8.258856	9.143346	-0.452195419	9.26E-02	9.49E-02	-3.075848178
1101	RBM44	4.743564	4.911517	4.754917	1.661149	3.134528	4.146207	-0.461146195	8.90E-02	8.94E-02	-3.074579962
1102	ZBTB5	8.332531	7.402335	8.163928	6.544171	7.094585	3.676349	-0.507221121	7.40E-02	6.78E-02	-3.073230711
1103	ZNF767	8.790866	8.903169	8.515958	5.728038	7.174648	7.640338	-0.495000201	7.73E-02	7.27E-02	-3.065703704
1104	BTBD10	8.0045	7.899144	7.69729	6.396698	6.189775	6.129407	-0.486050952	8.03E-02	7.69E-02	-3.047871001
1105	WNK1	10.266516	10.124007	10.928448	7.877571	9.228189	9.320717	-0.434057016	9.99E-02	0.106077577	-3.047720753
1106	ACBD3	10.266516	9.327635	9.337808	8.087444	8.350533	7.722406	-0.443083889	9.60E-02	0.1004328	-3.042442153
1107	MCCC2	9.59006	9.075043	8.246113	8.156778	6.640994	7.03218	-0.44237817	9.63E-02	0.100896904	-3.042208424
1108	MAN1A1	8.129608	7.598777	8.387335	6.063041	6.78473	6.455366	-0.453018188	9.23E-02	9.44E-02	-3.036913091
1109	HLA-DOB	4.209882	4.736586	4.754917	1.661149	3.134528	3.676349	-0.451926161	9.27E-02	9.50E-02	-3.035761721
1110	PODN	8.57583	8.916627	9.846897	4.802615	7.31791	8.906373	-0.469399606	8.58E-02	8.48E-02	-3.028738325
1111	DACT1	7.259029	7.564992	8.867104	1.661149	7.269549	6.455366	-0.548537387	6.41E-02	5.41E-02	-3.026298971
1112	SLC25A3	9.930537	9.493973	9.167487	8.527804	6.640994	7.897492	-0.481412223	8.19E-02	7.90E-02	-3.024047945
1113	KCNE1L	2.993831	4.389936	4.508334	1.661149	2.265287	2.921909	-0.438224732	9.81E-02	0.103375298	-3.003042187
1114	CROCCP2	9.132739	7.476899	8.562528	5.891233	7.68534	6.385515	-0.439489746	9.76E-02	0.102707043	-3.001463806
1115	CKAP4	10.914153	9.250025	9.028421	7.450526	8.350533	7.748756	-0.48473366	8.08E-02	7.75E-02	-2.985339441
1116	SLC48A1	9.013825	7.512784	6.450701	5.705318	5.936219	6.106561	-0.437783245	9.82E-02	0.103659748	-2.982588686
1117	USP31	8.264707	9.502922	7.913913	6.664985	7.066159	6.69026	-0.470308909	8.55E-02	8.43E-02	-2.978212553
1118	INCENP	4.682076	6.184248	5.702912	1.661149	4.131418	5.106393	-0.434914695	9.95E-02	0.105454917	-2.972122324
1119	HTR3B	9.958406	10.288314	10.587011	7.144104	9.158864	8.719135	-0.500956631	7.57E-02	7.03E-02	-2.967356977
1120	KCNE4	8.977969	8.731048	9.421041	7.167419	7.656894	7.748756	-0.434028055	9.99E-02	0.106112964	-2.955964932
1121	C9orf78	10.536789	9.911923	10.117184	8.553743	8.385634	8.929599	-0.450763619	9.31E-02	9.58E-02	-2.955580436
1122	MORF4L1	12.966074	11.927628	12.404619	10.841979	10.961879	10.421501	-0.473540504	8.43E-02	8.27E-02	-2.953940366
1123	PPP6R3	10.101358	9.622716	10.637916	8.069577	8.200916	9.133378	-0.449822548	9.35E-02	9.64E-02	-2.934549879
1124	ATP13A3	9.667141	9.457608	9.658228	8.105092	8.668166	7.152205	-0.440386597	9.72E-02	0.102153794	-2.934542567
1125	VWA1	7.854379	8.445606	7.132367	6.498222	6.319269	5.580533	-0.453378966	9.21E-02	9.40E-02	-2.931894911
1126	TAF10	11.485123	11.625586	11.315929	9.767	9.81573	10.12216	-0.46679457	8.67E-02	8.63E-02	-2.925999686
1127	MON1A	5.856559	4.911517	5.217616	1.661149	4.608763	3.676349	-0.485993606	8.04E-02	7.69E-02	-2.910498769
1128	FAM73B	8.92873	8.509169	8.783073	7.243046	6.608026	7.46072	-0.465830312	8.72E-02	8.68E-02	-2.907999318
1129	PFKP	9.217186	10.254268	9.232296	7.679787	7.793829	8.25089	-0.459249308	8.97E-02	9.04E-02	-2.902707183
1130	MTA3	8.884223	8.812493	9.067696	7.531061	7.505595	6.385515	-0.492698339	7.81E-02	7.37E-02	-2.901171372
1131	DSE	9.349356	7.857885	8.844667	4.739845	7.819723	7.36177	-0.477043806	8.32E-02	8.10E-02	-2.887123765
1132	MRPL33	11.369949	11.007151	10.529562	9.314972	9.508524	9.478651	-0.441082524	9.69E-02	0.101787683	-2.884858314
1133	SUV39H1	4.639409	4.413323	4.449894	1.661149	3.571326	2.921909	-0.469867852	8.56E-02	8.46E-02	-2.883827403
1134	RFWD2	9.180847	9.044721	9.337808	6.395481	7.656894	8.11568	-0.479553813	8.23E-02	7.98E-02	-2.875778157
1135	SNORA8	5.335413	6.060401	6.072169	1.661149	4.539173	4.562324	-0.529322472	6.82E-02	5.99E-02	-2.870352721
1136	ZSCAN21	6.873131	6.270596	5.018694	1.661149	5.353925	5.091834	-0.444794401	9.54E-02	9.95E-02	-2.866331756
1137	UBA5	9.594014	8.668787	8.279951	6.814118	7.191402	7.152205	-0.493575516	7.78E-02	7.33E-02	-2.86112468
1138	PTBP3	9.711487	9.748452	9.299827	8.254907	8.200916	7.36177	-0.463800366	8.79E-02	8.79E-02	-2.8492277
1139	SYNPO	7.09018	6.35207	6.800663	1.661149	5.509998	5.580533	-0.549826002	6.38E-02	5.38E-02	-2.847403367
1140	FKBP11	9.979715	9.774555	9.745588	8.270632	7.440337	8.894619	-0.446152613	9.49E-02	9.85E-02	-2.836127256
1141	SORBS3	10.228873	9.502922	9.623505	6.811341	8.119857	9.02972	-0.459772134	8.95E-02	9.01E-02	-2.835587794
1142	PLCD1	7.298325	6.849665	6.704285	1.661149	5.353925	6.455366	-0.524672361	6.92E-02	6.14E-02	-2.820087107
1143	TMEM115	8.583805	8.23616	8.076776	6.811341	7.094585	5.900694	-0.468825247	8.59E-02	8.51E-02	-2.807370546
1144	RAB3IL1	8.129608	7.77165	8.407885	1.661149	7.440337	6.649696	-0.565166666	6.11E-02	4.99E-02	-2.789317281
1145	LEPREL2	7.716122	6.184248	7.056312	1.661149	6.237456	5.874974	-0.502667926	7.52E-02	6.95E-02	-2.786909429
1146	ZNF498	8.074081	7.152299	6.072169	1.661149	6.608026	5.882028	-0.488584668	7.94E-02	7.55E-02	-2.762654561
1147	C12orf49	6.054828	7.0089	6.891005	1.661149	5.936219	5.426231	-0.501148907	7.57E-02	7.03E-02	-2.760203366
1148	GDF11	6.554045	5.148082	6.601009	1.661149	5.317867	5.091834	-0.461191086	8.90E-02	8.93E-02	-2.755302732
1149	PXN	6.765086	7.726519	6.489771	5.252045	5.306419	5.446557	-0.459705194	8.95E-02	9.02E-02	-2.748542107
1150	EPB41	6.949166	7.829709	6.976024	1.661149	6.373501	5.634184	-0.570984743	6.03E-02	4.87E-02	-2.743862666
1151	STIP1	9.296962	9.201373	10.059902	6.339437	8.71031	7.849596	-0.474743964	8.39E-02	8.21E-02	-2.727095775
1152	PECR	8.78396	8.988481	8.939468	5.728038	7.68534	7.492252	-0.502078731	7.54E-02	6.98E-02	-2.726812907
1153	FAM214B	8.653654	7.530398	8.553333	1.661149	7.107836	7.255535	-0.568981915	6.05E-02	4.91E-02	-2.723567075
1154	PDXDC2P	10.163866	10.445123	10.184241	9.002943	8.916384	8.194487	-0.445552261	9.51E-02	9.89E-02	-2.717310797
1155	PP7080	7.067614	7.0583	6.861515	1.661149	5.920411	5.634184	-0.562528867	6.15E-02	5.06E-02	-2.683500253
1156	IFFO1	8.607466	7.598777	9.099629	1.661149	7.187136	8.357484	-0.505564664	7.43E-02	6.84E-02	-2.676466429
1157	EP400	8.17254	8.147628	8.562528	2.820813	6.774676	7.748756	-0.529931241	6.80E-02	5.97E-02	-2.63511148
1158	TRAF2	4.963444	4.80797	5.389265	1.661149	3.571326	4.562324	-0.43646636	9.87E-02	0.104359306	-2.624636981
1159	KLHDC8B	6.554045	5.487673	5.609945	1.661149	5.165949	4.562324	-0.478536817	8.27E-02	8.03E-02	-2.617329097
1160	DIP2C	9.206896	8.561508	9.105931	5.448591	7.819723	7.748756	-0.484084244	8.10E-02	7.78E-02	-2.615656664
1161	HUWE1	9.898927	9.881364	9.948587	8.974419	8.518072	7.020304	-0.455205933	9.15E-02	9.30E-02	-2.604226456
1162	CUX1	10.064791	8.203594	8.011136	7.109557	6.640994	7.395512	-0.436539398	9.87E-02	0.104327322	-2.584958752
1163	DZIP1L	5.700376	7.34377	6.670675	1.661149	5.306419	6.32627	-0.453150255	9.22E-02	9.42E-02	-2.574433905
1164	SPEG	6.554045	8.676719	7.227914	1.661149	6.189775	7.327219	-0.478723966	8.27E-02	8.02E-02	-2.548236732
1165	POLR2H	9.892521	10.070831	9.578892	6.498222	8.549366	9.092804	-0.446578449	9.47E-02	9.82E-02	-2.53705553
1166	LARP4B	8.615267	9.00117	8.553333	7.394225	7.68534	6.051818	-0.447709434	9.42E-02	9.76E-02	-2.489454346
1167	SFXN1	8.203921	6.537655	6.054038	4.739845	5.306419	5.446557	-0.451482194	9.27E-02	9.53E-02	-2.486630529
1168	CDH13	6.45321	5.809601	6.564874	1.661149	5.165949	5.580533	-0.476167564	8.35E-02	8.14E-02	-2.440641196
1169	SOX7	6.48761	5.661685	6.072169	1.661149	4.797798	5.634184	-0.457857052	9.04E-02	9.14E-02	-2.418932575
1170	MIR100HG	6.924263	6.605686	8.896486	1.661149	7.627877	5.882028	-0.470554875	8.54E-02	8.42E-02	-2.409292562
1171	NPPC	4.815804	5.487673	5.389265	1.661149	4.131418	4.476242	-0.436715282	9.87E-02	0.104259272	-2.391385894
1172	LOC100133091	5.491121	6.702075	6.489771	1.661149	5.353925	5.446557	-0.457749196	9.04E-02	9.14E-02	-2.387527937
1173	METTL13	7.786906	7.282726	7.227914	4.013424	6.640994	6.051818	-0.460792064	8.91E-02	8.95E-02	-2.347146655
1174	ZNF500	6.52121	6.877454	6.282905	1.661149	5.317867	5.882028	-0.498220625	7.64E-02	7.13E-02	-2.302726575
1175	BCL7C	7.906175	6.732825	6.976024	1.661149	6.319269	6.73963	-0.469511203	8.57E-02	8.47E-02	-2.244733499
1176	SELRC1	7.759008	7.899144	7.500862	2.820813	7.107836	6.618407	-0.480289916	8.22E-02	7.95E-02	-2.204727962
1177	TBC1D25	7.744853	7.106065	7.273415	1.661149	6.189775	6.649696	-0.525894468	6.90E-02	6.10E-02	-2.136364197
1178	TRIP6	8.284413	8.214531	6.948237	1.661149	7.138979	7.695565	-0.445367759	9.52E-02	9.91E-02	-2.107528086
