	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N105	CD44+ N171	CD44+ N174	t-value	q-value	p-value	PseudoFC
878	ATG3	1.874444	2.023048	2.995681	5.579836	7.505595	7.352555	1.145909948	4.35E-02	6.94E-03	22.78344152
879	ANKK1	6.008206	6.42919	5.609945	9.188227	10.558612	10.936201	1.105381766	4.35E-02	8.04E-03	22.73764785
880	MYSM1	2.201691	4.80797	4.285996	8.79031	9.25691	8.503924	1.254087593	4.35E-02	4.56E-03	22.69516974
881	HES1	6.898923	4.80797	5.225216	11.400174	10.701282	9.163078	1.151707567	4.35E-02	6.84E-03	22.64704292
882	H3F3C	7.546975	6.044198	6.800663	12.522423	11.299887	10.112044	1.11487893	4.35E-02	7.74E-03	22.61524911
883	ROR1	7.218633	6.502398	7.227914	10.67476	11.716537	11.789629	1.204467799	4.35E-02	5.51E-03	22.5945777
884	POLR2B	5.304463	4.830496	4.508334	9.799885	9.294336	9.276113	1.301024382	4.35E-02	3.92E-03	22.55572722
885	CHCHD5	4.263463	3.360637	3.324375	8.41912	7.819723	8.732403	1.285369228	4.35E-02	4.13E-03	22.55457658
886	ZNF117	3.350997	2.023048	4.754917	6.396698	8.402869	9.248674	1.057989887	4.35E-02	9.61E-03	22.52970593
887	ELF3	4.263463	6.849665	3.90836	11.341819	9.158864	7.553321	0.931051292	4.40E-02	1.48E-02	22.50469941
888	ZNF84	4.209882	4.389936	3.324375	7.210813	8.87992	8.732403	1.115063625	4.35E-02	7.74E-03	22.47087019
889	COL7A1	1.874444	3.360637	2.165421	6.339437	7.793829	7.849596	1.246126711	4.35E-02	4.73E-03	22.45491538
890	TECRL	4.309025	2.406905	2.165421	6.651882	8.332658	7.695565	1.131394847	4.35E-02	7.31E-03	22.41607031
891	FMO5	2.201691	3.872014	2.165421	7.477873	7.56803	6.649696	1.161055278	4.35E-02	6.60E-03	22.38212433
892	LOC100130093	2.201691	2.809601	4.449894	7.243046	7.292524	7.640338	1.083397887	4.35E-02	8.83E-03	22.36116014
893	PPP1R3B	2.993831	4.413323	2.379345	8.447068	7.473335	7.218312	1.130144755	4.35E-02	7.35E-03	22.30822306
894	PIM2	2.993831	3.360637	4.754917	9.137671	7.473335	8.564524	1.185715223	4.35E-02	6.05E-03	22.30822306
895	NDUFS4	4.209882	2.023048	2.165421	8.688623	7.406567	5.091834	0.948026902	4.39E-02	1.40E-02	22.29643679
896	APPL2	3.839948	4.351315	2.165421	6.283686	8.829823	8.32282	1.025993921	4.36E-02	1.07E-02	22.29283571
897	MYOM2	1.874444	2.023048	2.995681	7.167419	7.473335	4.790662	1.00784184	4.36E-02	1.15E-02	22.27963156
898	FKBP14	1.874444	2.809601	2.165421	7.33564	6.640994	5.900694	1.165173956	4.35E-02	6.51E-03	22.24753286
899	CMBL	2.201691	2.023048	2.165421	8.087444	6.640994	6.129407	1.263152586	4.35E-02	4.41E-03	22.24753286
900	TCEAL8	1.874444	2.023048	2.165421	6.283686	6.640994	6.587378	1.330900548	4.35E-02	3.39E-03	22.24753286
901	TTC13	1.874444	2.023048	2.165421	6.498222	6.189775	7.020304	1.304945821	4.35E-02	3.80E-03	22.24137525
902	CDKAL1	4.743564	3.872014	5.018694	8.65307	9.532215	8.340256	1.153339676	4.35E-02	6.77E-03	22.13476986
903	GORASP1	4.263463	3.770995	2.165421	8.239009	7.598264	8.287303	1.19006641	4.35E-02	5.98E-03	22.13126956
904	C2orf42	1.874444	2.406905	2.995681	7.394225	6.319269	7.46072	1.245053909	4.35E-02	4.75E-03	22.0856739
905	TRNAU1AP	1.874444	2.023048	3.764125	6.339437	6.551443	6.649696	1.030477019	4.36E-02	1.06E-02	22.08498467
906	ARHGAP10	1.874444	2.023048	2.165421	6.339437	6.373501	7.695565	1.298241949	4.35E-02	3.96E-03	22.08498467
907	LOC441009	1.874444	2.023048	2.165421	6.339437	6.613395	6.587378	1.340949485	4.35E-02	3.22E-03	22.08498467
908	FAM63B	3.819732	2.809601	4.754917	7.274575	8.469821	8.745549	1.10606033	4.35E-02	8.02E-03	22.08468177
909	SYNJ2BP	4.309025	3.360637	3.324375	7.394225	8.59507	8.771488	1.217673594	4.35E-02	5.26E-03	22.04628173
910	OSBPL8	5.316227	4.351315	4.449894	9.778045	8.97518	7.428484	1.0094965	4.36E-02	1.14E-02	22.03641419
911	SFT2D1	4.209882	2.809601	2.379345	7.792994	8.668166	6.051818	1.046800881	4.36E-02	1.00E-02	21.98250773
912	PMPCA	5.056948	3.360637	2.379345	7.814607	7.440337	9.220702	1.090664614	4.35E-02	8.59E-03	21.91687869
913	ABHD16A	1.874444	3.360637	2.379345	7.814607	7.31791	5.874974	1.128449419	4.35E-02	7.37E-03	21.91687869
914	RAB11FIP2	3.024504	2.023048	2.379345	7.477873	7.269549	6.455366	1.25564049	4.35E-02	4.54E-03	21.90773924
915	MRPL24	4.682076	3.32135	2.165421	8.033165	7.505595	7.774634	1.103071753	4.35E-02	8.11E-03	21.90645386
916	TPD52	1.874444	3.770995	4.449894	9.847848	6.78473	6.32627	0.936912684	4.40E-02	1.45E-02	21.8843391
917	SCAMP1	1.874444	2.406905	3.935222	8.105092	7.187136	6.32627	1.107884556	4.35E-02	7.96E-03	21.8843391
918	LYPLAL1	2.201691	2.406905	2.165421	6.651882	7.31791	6.587378	1.322376639	4.35E-02	3.54E-03	21.85954701
919	SH3KBP1	5.335413	3.32135	3.764125	7.771052	8.696398	8.374509	1.062286614	4.35E-02	9.48E-03	21.85212054
920	IL17RB	1.874444	2.023048	2.165421	6.498222	6.613395	3.676349	0.852596969	4.45E-02	1.87E-02	21.82597742
921	GBP6	2.201691	2.023048	2.165421	5.026959	6.613395	7.395512	1.073147113	4.35E-02	9.17E-03	21.82597742
922	CSRP2	2.993831	2.023048	2.165421	4.341916	7.440337	7.03218	0.912965448	4.41E-02	1.57E-02	21.80377418
923	GUCY1B3	3.839948	2.023048	2.165421	8.286188	7.406567	5.580533	1.04705003	4.36E-02	1.00E-02	21.7997463
924	FAM36A	4.743564	5.297868	4.508334	10.344114	9.188984	8.534542	1.183445161	4.35E-02	6.09E-03	21.78736275
925	PLAT	5.263699	3.770995	4.508334	10.671802	8.951948	7.611911	1.08313585	4.35E-02	8.85E-03	21.76011776
926	LOC100288198	1.874444	2.023048	2.165421	6.498222	6.608026	6.051818	1.276806347	4.35E-02	4.21E-03	21.74490341
927	MLPH	6.227577	3.770995	4.285996	10.780147	8.724089	6.73963	0.863856913	4.44E-02	1.82E-02	21.67698395
928	LIMA1	1.874444	5.487673	2.379345	6.814118	8.998044	6.73963	0.932357659	4.40E-02	1.47E-02	21.62717945
929	B3GALNT1	2.201691	2.406905	2.379345	6.814118	7.292524	6.195186	1.249034959	4.35E-02	4.65E-03	21.62717945
930	MAGI2-AS3	4.963444	4.389936	6.012527	8.822673	9.789758	9.910841	1.149391051	4.35E-02	6.88E-03	21.59666179
931	KIAA0907	1.874444	3.360637	2.379345	7.792994	7.56803	5.882028	1.143342564	4.35E-02	7.03E-03	21.59098171
932	LOC550643	4.263463	2.023048	2.165421	7.30543	7.292524	6.455366	1.048553766	4.36E-02	9.99E-03	21.59040227
933	DHFR	3.350997	4.389936	4.944468	7.856887	8.817023	9.123341	1.140539091	4.35E-02	7.14E-03	21.51224679
934	ZBED5	4.639409	2.406905	3.324375	7.748771	8.2398	7.291822	1.094317809	4.35E-02	8.43E-03	21.47217083
935	TAF6	5.263699	2.809601	2.165421	7.835902	8.011679	6.587378	0.95119662	4.39E-02	1.39E-02	21.43589975
936	STS	1.874444	2.809601	2.165421	6.395481	6.78473	6.587378	1.220772879	4.35E-02	5.18E-03	21.43589975
937	DNAJB4	3.839948	3.360637	5.217616	9.23707	9.637899	7.255535	1.10081803	4.35E-02	8.20E-03	21.41104943
938	PROS1	2.993831	2.406905	3.935222	5.579836	7.414086	8.650903	0.970877493	4.37E-02	1.30E-02	21.41063031
939	NPHP3	2.993831	2.023048	2.165421	6.664985	7.414086	6.32627	1.200838175	4.35E-02	5.64E-03	21.41063031
940	FBXL3	2.201691	2.406905	5.018694	7.477873	8.402869	6.618407	1.004374061	4.36E-02	1.17E-02	21.35817204
941	HIBADH	3.024504	3.32135	2.379345	8.014609	7.440337	6.722123	1.213528619	4.35E-02	5.34E-03	21.34509478
942	PVRL4	1.874444	4.413323	2.379345	8.885299	6.794431	5.091834	0.882367895	4.42E-02	1.73E-02	21.33405473
943	SCAPER	4.263463	2.023048	2.379345	7.814607	6.794431	6.722123	1.053208768	4.36E-02	9.82E-03	21.33405473
944	CSRNP2	3.839948	2.406905	4.508334	7.36523	8.453372	8.25089	1.128364492	4.35E-02	7.39E-03	21.27285194
945	BRP44	5.056948	4.80797	2.995681	9.252991	9.218487	9.051056	1.25909785	4.35E-02	4.47E-03	21.26659501
946	DPYD	1.874444	2.023048	4.449894	6.283686	8.486085	7.395512	1.076566114	4.35E-02	9.06E-03	21.24781347
947	ZNF26	2.993831	2.809601	2.165421	6.283686	7.414086	7.218312	1.179547641	4.35E-02	6.18E-03	21.23998086
948	SLC24A4	2.993831	2.406905	2.165421	6.811341	6.78473	7.180104	1.255898831	4.35E-02	4.54E-03	21.17714343
949	KCTD3	2.201691	3.770995	2.165421	8.173604	7.107836	5.580533	1.022241988	4.36E-02	1.09E-02	21.15034203
950	MFAP1	2.201691	2.023048	3.324375	7.726141	7.406567	5.091834	1.017234996	4.36E-02	1.12E-02	21.13798314
951	LOC100506710	5.304463	3.360637	2.995681	8.79031	8.011679	7.395512	1.03147008	4.36E-02	1.05E-02	21.10965547
952	CNNM2	7.198002	7.197097	7.107458	10.752415	11.594323	11.64277	1.182598819	4.35E-02	6.11E-03	21.07156548
953	KRT8	3.350997	5.809601	3.324375	10.203722	8.402869	7.428484	1.029676591	4.36E-02	1.06E-02	21.02626007
954	RAB42	4.963444	6.466258	6.056062	9.847848	10.589051	10.449891	1.19698114	4.35E-02	5.77E-03	21.02202167
955	GBA2	3.024504	3.872014	2.165421	8.014609	7.414086	6.931222	1.162542767	4.35E-02	6.56E-03	20.96022135
956	AKAP7	1.874444	2.406905	2.165421	6.651882	6.794431	5.091834	1.061857776	4.35E-02	9.49E-03	20.93037391
957	LEO1	1.874444	2.809601	2.165421	8.447068	6.551443	2.921909	0.75724389	4.64E-02	2.50E-02	20.90856097
958	CXorf26	1.874444	2.023048	2.165421	6.544171	6.551443	4.476242	0.977493102	4.37E-02	1.26E-02	20.90856097
959	ABHD14A	2.201691	2.023048	2.165421	6.252746	6.551443	7.352555	1.28832932	4.35E-02	4.10E-03	20.90856097
960	CKLF	2.201691	2.023048	3.90836	7.877571	6.551443	6.587378	1.081303605	4.35E-02	8.90E-03	20.90371112
961	TADA3	3.839948	3.872014	2.165421	6.550689	7.989035	9.008063	1.101278571	4.35E-02	8.17E-03	20.89764534
962	IPO11	2.201691	2.023048	2.165421	6.550689	5.353925	6.931222	1.119005761	4.35E-02	7.62E-03	20.89764534
963	ASH2L	2.201691	2.023048	2.165421	5.252045	6.549959	6.69026	1.09321024	4.35E-02	8.48E-03	20.88707221
964	SVIP	3.024504	2.023048	2.165421	8.974419	6.549959	5.882028	1.121333981	4.35E-02	7.57E-03	20.88707221
965	RNLS	2.201691	2.023048	2.165421	7.856887	6.549959	5.426231	1.13918867	4.35E-02	7.18E-03	20.88707221
966	APTX	2.201691	2.023048	2.165421	7.976765	6.549959	6.051818	1.24183747	4.35E-02	4.79E-03	20.88707221
967	LRIG3	1.874444	2.406905	2.165421	6.544171	7.138979	4.476242	0.963881502	4.38E-02	1.32E-02	20.80344652
968	CXorf23	2.201691	2.023048	2.165421	6.544171	6.640994	4.790662	1.007593043	4.36E-02	1.15E-02	20.80344652
969	NSMCE4A	1.874444	3.32135	2.165421	6.544171	7.107836	6.32627	1.127984451	4.35E-02	7.39E-03	20.80344652
970	IDH2	2.201691	4.750708	2.165421	9.12907	7.740604	6.385515	1.072214024	4.35E-02	9.20E-03	20.79785347
971	ANKS1B	5.316227	3.872014	4.944468	9.693068	9.409671	7.395512	1.012247532	4.36E-02	1.14E-02	20.77592572
972	RAB1A	6.186289	6.049721	6.282905	10.852466	10.562453	9.072081	1.054081527	4.36E-02	9.80E-03	20.7661745
973	CTBS	5.056948	3.32135	5.018694	8.156778	7.91889	9.430619	1.016957613	4.36E-02	1.12E-02	20.73033449
974	RP9P	1.874444	2.023048	3.935222	6.396698	7.174648	6.32627	1.019143444	4.36E-02	1.11E-02	20.73002377
975	GATA3	3.839948	5.362142	4.724406	10.302647	8.777924	8.213534	1.115838352	4.35E-02	7.71E-03	20.729099
976	LRTM2	1.874444	2.023048	2.165421	6.395481	7.292524	5.106393	1.096873569	4.35E-02	8.33E-03	20.71254249
977	DNM1P35	3.350997	2.023048	2.165421	6.395481	6.640994	7.033813	1.132212428	4.35E-02	7.28E-03	20.71254249
978	LPHN3	1.874444	2.023048	2.165421	6.395481	5.353925	7.291822	1.139875825	4.35E-02	7.18E-03	20.71254249
979	P4HA2	1.874444	2.023048	2.165421	6.395481	6.78473	5.426231	1.148177474	4.35E-02	6.91E-03	20.71254249
980	SIRT5	1.874444	2.023048	2.165421	6.395481	6.613395	6.129407	1.284826826	4.35E-02	4.14E-03	20.71254249
981	RARB	3.839948	2.809601	2.165421	6.244586	8.518072	7.180104	1.080631367	4.35E-02	8.95E-03	20.68485257
982	TMEM237	1.874444	2.809601	2.165421	6.244586	7.269549	6.455366	1.199436956	4.35E-02	5.71E-03	20.67969012
983	KIT	4.209882	4.351315	3.324375	10.321643	8.579995	6.455366	1.022370647	4.36E-02	1.09E-02	20.67927292
984	NFYC	3.024504	2.406905	3.935222	7.30543	7.31791	8.305171	1.195031766	4.35E-02	5.81E-03	20.67692246
985	SRA1	4.209882	2.023048	2.165421	8.579223	6.640994	5.882028	0.985128705	4.36E-02	1.24E-02	20.66820086
986	ZNF622	4.209882	2.406905	3.764125	8.579223	7.870158	7.03218	1.110659104	4.35E-02	7.89E-03	20.66820086
987	ATF6	5.779429	4.736586	2.379345	9.102956	9.1177	7.695565	1.000114757	4.36E-02	1.18E-02	20.62567356
988	MMAB	6.898923	4.389936	6.282905	9.252991	9.956624	11.263149	1.027196216	4.36E-02	1.07E-02	20.59504363
989	EPCAM	3.819732	3.32135	2.165421	10.492308	7.68534	5.091834	0.956974648	4.38E-02	1.36E-02	20.59168372
990	ACYP2	1.874444	2.406905	3.764125	7.877571	6.237456	6.931222	1.092819971	4.35E-02	8.49E-03	20.57773238
991	CCDC23	4.209882	2.023048	2.165421	7.167419	7.656894	6.385515	1.060574149	4.35E-02	9.53E-03	20.56996084
992	TF	1.874444	2.023048	2.165421	7.631894	5.306419	6.385515	1.131628078	4.35E-02	7.30E-03	20.56996084
993	NREP	3.839948	2.023048	2.165421	7.856887	8.140553	6.385515	1.188300114	4.35E-02	6.01E-03	20.56996084
994	MOV10	2.201691	2.406905	2.379345	4.802615	7.191402	6.73963	0.987570112	4.36E-02	1.23E-02	20.53887792
995	IL23R	5.335413	2.809601	5.596986	7.167419	9.563208	10.214881	0.97524481	4.37E-02	1.27E-02	20.50377435
996	RFC2	1.874444	2.809601	3.324375	7.167419	6.640994	7.327219	1.182203662	4.35E-02	6.13E-03	20.50377435
997	MRPL3	4.743564	4.389936	2.379345	8.286188	9.09667	8.03232	1.149278427	4.35E-02	6.88E-03	20.43692117
998	SUMF1	1.874444	3.360637	2.165421	7.037879	7.713236	6.195186	1.169405213	4.35E-02	6.44E-03	20.4297469
999	IQCF3	1.874444	2.023048	2.165421	4.341916	6.373501	6.924055	0.960220128	4.38E-02	1.34E-02	20.3993743
1000	OPRM1	1.874444	2.023048	2.165421	5.026959	6.373501	6.649696	1.069158738	4.35E-02	9.30E-03	20.3993743
1001	RPA3	1.874444	2.023048	2.165421	7.877571	6.373501	5.426231	1.149575588	4.35E-02	6.87E-03	20.3993743
1002	FANCM	1.874444	2.023048	2.995681	6.664985	6.373501	6.32627	1.155983156	4.35E-02	6.72E-03	20.3993743
1003	MIR4454	1.874444	2.023048	2.165421	5.705318	6.373501	6.587378	1.197697024	4.35E-02	5.75E-03	20.3993743
1004	PIGX	2.201691	2.406905	2.165421	7.33564	6.551443	6.129407	1.229453629	4.35E-02	4.99E-03	20.38946458
1005	MYO6	4.682076	5.661685	3.324375	10.011214	8.119857	8.175185	1.015479636	4.36E-02	1.12E-02	20.38631556
1006	OLFML2A	2.201691	3.770995	5.544653	6.550689	9.99691	6.618407	0.822433615	4.50E-02	2.06E-02	20.37881995
1007	TFCP2L1	2.201691	2.406905	3.324375	6.550689	7.292524	7.611911	1.219575506	4.35E-02	5.22E-03	20.37881995
1008	MYD88	2.201691	2.023048	2.379345	8.069577	6.549959	6.051818	1.219677889	4.35E-02	5.20E-03	20.36850932
1009	DPH3	4.815804	3.770995	2.995681	9.16317	8.200916	7.291822	1.093824775	4.35E-02	8.45E-03	20.35577471
1010	GEM	5.304463	6.139057	7.809663	9.651632	10.905551	10.880675	0.99698263	4.36E-02	1.19E-02	20.3529917
1011	SCUBE2	1.874444	3.32135	6.355801	9.388882	7.656894	7.668215	0.939618499	4.40E-02	1.44E-02	20.34870405
1012	C1QTNF2	1.874444	2.023048	2.379345	2.820813	6.373501	6.722123	0.71652796	4.79E-02	2.82E-02	20.29114353
1013	PLCG2	2.201691	2.406905	2.165421	6.544171	5.165949	6.924055	1.049089858	4.36E-02	9.96E-03	20.2869598
1014	HTR2A	6.417969	5.340619	6.054038	10.174762	11.162428	9.676959	1.167811651	4.35E-02	6.47E-03	20.20079154
1015	IL33	4.309025	3.32135	2.165421	6.244586	7.656894	8.705744	1.023219628	4.36E-02	1.09E-02	20.18965012
1016	SACM1L	2.201691	3.32135	4.285996	7.835902	7.656894	6.618407	1.040558281	4.36E-02	1.03E-02	20.18965012
1017	ENY2	4.682076	2.023048	3.324375	7.656039	7.767462	7.553321	1.079167605	4.35E-02	8.99E-03	20.13543034
1018	TMEM14A	1.874444	3.770995	2.995681	7.274575	7.627877	7.327219	1.194985779	4.35E-02	5.82E-03	20.1336666
1019	CRTAM	1.874444	3.32135	4.285996	8.616619	7.191402	7.218312	1.108430436	4.35E-02	7.95E-03	20.12089333
1020	C15orf34	4.209882	5.148082	5.702912	9.058353	9.500541	9.478651	1.172909757	4.35E-02	6.33E-03	20.12013724
1021	ANXA1	6.099991	8.819674	7.462086	12.826968	11.788797	11.358224	1.097821099	4.35E-02	8.28E-03	20.06641628
1022	METTL10	2.993831	2.023048	3.324375	8.301578	7.31791	5.874974	1.086679873	4.35E-02	8.72E-03	20.02983597
1023	SERPINA1	3.839948	4.911517	4.285996	11.771561	8.609988	5.874974	0.888229908	4.42E-02	1.71E-02	20.02863005
1024	GNG5	5.982974	4.830496	5.544653	10.834062	9.866312	8.391335	1.057261832	4.35E-02	9.67E-03	19.99626604
1025	KIAA0528	1.874444	2.406905	2.165421	6.339437	7.68534	6.195186	1.231548362	4.35E-02	4.95E-03	19.9835652
1026	PYROXD2	1.874444	2.023048	2.379345	6.283686	7.598264	6.195186	1.240993728	4.35E-02	4.81E-03	19.9835652
1027	GGH	1.874444	2.023048	2.165421	7.42265	6.237456	6.195186	1.263037625	4.35E-02	4.41E-03	19.9835652
1028	RFXAP	1.874444	2.023048	2.165421	6.544171	6.319269	6.195186	1.288768809	4.35E-02	4.08E-03	19.9835652
1029	HSPE1	6.678389	7.939256	7.575421	12.581933	11.896158	9.697401	0.956380122	4.38E-02	1.36E-02	19.98349795
1030	SMC5	4.639409	3.770995	3.935222	8.254907	8.65384	8.095288	1.190954715	4.35E-02	5.96E-03	19.96893779
1031	SNRPG	5.056948	4.736586	4.449894	10.191381	9.053666	6.106561	0.83044419	4.49E-02	2.01E-02	19.93289759
1032	RNASE6	1.874444	2.023048	3.90836	6.339437	6.205902	6.73963	0.980367976	4.36E-02	1.26E-02	19.92336801
1033	PTER	1.874444	2.023048	2.165421	6.339437	6.640994	5.580533	1.171711187	4.35E-02	6.37E-03	19.92336801
1034	C9orf3	4.309025	5.297868	4.285996	6.814118	8.892178	9.613837	0.921826003	4.41E-02	1.53E-02	19.91756292
1035	LYRM7	4.682076	2.809601	5.018694	7.33564	8.998044	9.211256	1.050342722	4.36E-02	9.92E-03	19.91753306
1036	GPX7	4.309025	2.406905	2.995681	7.835902	7.819723	6.722123	1.082214597	4.35E-02	8.87E-03	19.90719656
1037	CD46	6.186289	6.03611	4.944468	10.862879	10.343377	9.257878	1.153439298	4.35E-02	6.76E-03	19.88226484
1038	ANKRD26	3.350997	2.023048	2.379345	7.726141	6.043524	6.69026	1.097397861	4.35E-02	8.30E-03	19.84790949
1039	ESYT2	3.350997	3.770995	4.449894	8.757204	8.624754	7.582913	1.200309661	4.35E-02	5.69E-03	19.79837935
1040	LINC00221	1.874444	3.32135	2.165421	4.802615	7.627877	7.395512	0.98072241	4.36E-02	1.25E-02	19.78762072
1041	ATP6AP2	4.682076	2.023048	3.764125	9.60897	8.055928	6.32627	1.011380456	4.36E-02	1.14E-02	19.74236107
1042	CAP2	1.874444	2.023048	2.165421	8.566539	5.920411	6.32627	1.212193906	4.35E-02	5.37E-03	19.74236107
1043	GIMAP4	1.874444	2.023048	2.165421	5.891233	6.608026	6.32627	1.231743293	4.35E-02	4.94E-03	19.74236107
1044	LOC100507600	1.874444	2.023048	2.165421	6.067497	6.608026	6.32627	1.266177522	4.35E-02	4.35E-03	19.74236107
1045	N4BP2L1	3.819732	3.32135	2.165421	8.122528	7.094585	6.924055	1.112490718	4.35E-02	7.83E-03	19.73651413
1046	RASA1	5.328526	3.872014	2.995681	8.173604	8.277663	7.849596	1.028919422	4.36E-02	1.06E-02	19.72002953
1047	TRERF1	2.993831	2.809601	4.724406	7.109557	7.713236	7.352555	1.00488519	4.36E-02	1.17E-02	19.69770527
1048	SULT1A1	3.839948	2.809601	3.935222	7.109557	7.767462	8.758577	1.136237798	4.35E-02	7.22E-03	19.69770527
1049	LAMTOR1	5.856559	4.351315	2.379345	8.616619	8.97518	8.650903	1.072966029	4.35E-02	9.18E-03	19.69268718
1050	COPB2	6.306772	4.830496	3.935222	9.322536	9.179013	8.232333	0.971682926	4.37E-02	1.29E-02	19.65890821
1051	ABCA13	1.874444	2.023048	2.165421	6.544171	6.319269	3.676349	0.840786271	4.47E-02	1.95E-02	19.6467864
1052	SNTB1	1.874444	2.023048	2.165421	8.361545	6.319269	5.106393	1.09377877	4.35E-02	8.46E-03	19.6467864
1053	SNORA78	1.874444	2.023048	2.995681	6.063041	6.319269	7.553321	1.141656924	4.35E-02	7.07E-03	19.6467864
1054	HPRT1	1.874444	2.023048	2.165421	7.748771	6.319269	5.426231	1.144861288	4.35E-02	6.99E-03	19.6467864
1055	ZNF138	1.874444	2.023048	2.165421	6.814118	6.319269	5.634184	1.182505218	4.35E-02	6.11E-03	19.6467864
1056	CD247	1.874444	2.023048	2.165421	5.728038	6.319269	6.931222	1.200428549	4.35E-02	5.68E-03	19.6467864
1057	KIAA0564	1.874444	2.023048	2.165421	7.504712	6.319269	6.129407	1.262501049	4.35E-02	4.43E-03	19.6467864
1058	LOC646214	8.55164	8.491292	8.693844	11.982016	13.005848	12.844711	1.134958042	4.35E-02	7.24E-03	19.60392616
1059	FAM102B	4.263463	2.023048	3.324375	8.553743	8.119857	4.146207	0.78253485	4.57E-02	2.31E-02	19.5660358
1060	ATG5	5.056948	2.406905	2.165421	7.177844	7.505595	6.455366	0.912189522	4.41E-02	1.58E-02	19.56150134
1061	PIGM	2.201691	3.360637	2.165421	6.811341	7.627877	6.455366	1.169458941	4.35E-02	6.43E-03	19.56150134
1062	TDP1	2.201691	2.023048	2.165421	5.891233	7.473335	6.455366	1.211473047	4.35E-02	5.41E-03	19.56150134
1063	ITIH4	1.874444	2.023048	2.165421	6.339437	5.920411	6.455366	1.236080159	4.35E-02	4.87E-03	19.56150134
1064	LOC100500773	8.051258	7.458616	7.913913	12.203003	12.218027	11.795962	1.234168281	4.35E-02	4.92E-03	19.54991374
1065	KIAA0040	2.993831	4.413323	5.225216	8.700282	8.469821	8.952456	1.154245989	4.35E-02	6.75E-03	19.5210601
1066	IFT172	2.201691	3.32135	5.217616	7.607339	7.269549	8.456743	1.004842476	4.36E-02	1.17E-02	19.50792269
1067	FLJ30838	2.993831	2.809601	2.165421	5.252045	7.094585	7.327219	0.99232907	4.36E-02	1.21E-02	19.49434474
1068	SLC19A3	1.874444	2.809601	3.90836	6.283686	7.094585	8.010706	1.066391205	4.35E-02	9.37E-03	19.49434474
1069	C14orf101	4.309025	3.32135	2.165421	6.814118	7.598264	8.357484	1.083321605	4.35E-02	8.84E-03	19.38559577
1070	MMRN2	5.056948	4.750708	5.571599	9.196483	9.330816	9.750536	1.221133942	4.35E-02	5.18E-03	19.34471928
1071	PSMB1	6.648293	4.911517	5.723602	9.978073	9.99691	10.520428	1.170873288	4.35E-02	6.41E-03	19.33721294
1072	BIVM	2.993831	2.023048	2.379345	6.067497	7.269549	6.649696	1.141320636	4.35E-02	7.08E-03	19.29761994
1073	LRIF1	1.874444	2.023048	2.379345	6.063041	6.549959	6.649696	1.249543553	4.35E-02	4.65E-03	19.29761994
1074	LRP11	2.993831	3.32135	2.165421	7.25991	7.656894	4.476242	0.848463728	4.46E-02	1.90E-02	19.24056029
1075	LMO7	1.874444	2.809601	2.165421	7.074163	6.551443	4.146207	0.872670666	4.43E-02	1.77E-02	19.22033256
1076	LOC283585	1.874444	2.023048	2.995681	7.25991	6.551443	5.634184	1.096332721	4.35E-02	8.35E-03	19.21590049
1077	MINOS1	5.056948	3.872014	4.449894	9.98762	8.63937	8.135789	1.150081551	4.35E-02	6.86E-03	19.20986307
1078	OAF	4.309025	5.297868	4.508334	6.544171	9.985514	8.771488	0.870981499	4.43E-02	1.78E-02	19.20160099
1079	NCBP2	4.639409	4.830496	2.379345	7.36523	8.258856	9.092804	1.030836164	4.36E-02	1.05E-02	19.19034259
